REF_DATE,GEO,Gender,Indicators,VALUE,Age group,Characteristics
2023,Territories,Women,"Sometimes, feels lonely",35.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",29.1,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.2,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",16.1,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",11.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.6,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",56.1,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.3,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",31.6,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",33.9,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",14.1,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",10.8,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.2,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",45.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.3,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",39.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",54.2,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",50.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",57.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",19.0,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",18.0,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",7.0,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",11.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",57.6,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.8,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",37.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",29.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",33.5,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.1,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.8,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",60.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",44.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",52.9,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",22.0,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",28.2,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",26.1,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.4,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",10.3,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",17.8,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.1,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",33.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",14.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",11.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.1,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",40.2,65 + years,LGBTQ2+
2023,Territories,Women,"No, do not feel lonely",25.8,65 + years,LGBTQ2+
2023,Territories,Women,"Sometimes, feels lonely",32.6,65 + years,LGBTQ2+
2023,Territories,Women,"Yes, feels lonely",53.2,65 + years,LGBTQ2+
2023,Territories,Women,"Sometimes, feels lonely",37.0,65 + years,LGBTQ2+
2023,Territories,Women,"Sometimes, feels lonely",31.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",45.0,65 + years,LGBTQ2+
2023,Territories,Women,"Yes, feels lonely",16.3,65 + years,LGBTQ2+
2023,Territories,Women,"Yes, feels lonely",22.4,65 + years,LGBTQ2+
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",30.0,65 + years,LGBTQ2+
2023,Territories,Women,"Sometimes, feels lonely",30.9,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.3,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",14.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",54.3,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",40.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",47.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",41.0,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",27.6,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",34.0,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",24.8,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.6,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",18.6,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",55.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",23.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",39.2,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",57.8,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",52.6,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",43.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",48.3,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",38.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",29.8,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",33.9,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",21.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",17.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",60.0,65 + years,Retired
2023,Territories,Women,"Yes, feels lonely",52.7,65 + years,Retired
2023,Territories,Women,"Yes, feels lonely",56.4,65 + years,Retired
2023,Territories,Women,"Sometimes, feels lonely",37.0,65 + years,Retired
2023,Territories,Women,"Sometimes, feels lonely",30.0,65 + years,Retired
2023,Territories,Women,"Sometimes, feels lonely",33.4,65 + years,Retired
2023,Territories,Women,"No, do not feel lonely",12.4,65 + years,Retired
2023,Territories,Women,"No, do not feel lonely",8.4,65 + years,Retired
2023,Territories,Women,"No, do not feel lonely",14.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",10.2,65 + years,Retired
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",62.3,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",57.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.3,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",25.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",30.1,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",16.6,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",9.6,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.0,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",50.8,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",37.3,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",33.0,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.1,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",14.0,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",48.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",54.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",56.8,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",48.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",52.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",40.8,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.8,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.4,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",8.4,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",10.7,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",11.8,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",56.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",39.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.8,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.4,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",9.0,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",11.0,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",65.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",48.6,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",8.1,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",33.9,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",38.0,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.2,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",11.3,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.3,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",16.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",60.6,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",47.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",54.3,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",40.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",28.2,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Other
2023,Territories,Men,"Yes, feels lonely",50.7,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",13.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",56.8,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",38.7,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",27.8,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",9.4,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",16.6,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",7.6,65 + years,Retired
2023,Territories,Women,"Yes, feels lonely",47.8,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",38.8,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",43.2,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",46.9,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",37.9,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",42.4,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",18.2,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",11.3,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",14.4,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",28.8,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",49.5,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",44.7,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",33.9,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",15.6,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",52.8,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",28.9,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",40.3,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",59.7,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",35.4,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",47.3,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",21.3,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",6.8,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",12.4,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",38.7,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",47.8,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",50.2,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",32.3,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",41.0,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",18.4,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",6.6,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",11.3,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",56.1,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",57.0,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",13.9,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",16.6,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",10.6,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",13.3,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",54.5,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",50.1,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",52.3,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",35.7,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",31.4,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",33.5,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",36.7,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",15.8,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",14.2,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Immigrant
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Immigrant
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Immigrant
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",12.6,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",7.9,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",32.7,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",50.0,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",55.2,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",45.4,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",50.3,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",43.3,65 + years,Immigrant
2023,Territories,Women,"Sometimes, feels lonely",33.7,65 + years,Immigrant
2023,Territories,Women,"Sometimes, feels lonely",38.4,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",14.7,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",8.6,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",11.3,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",40.8,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",58.0,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",49.2,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",40.5,65 + years,Immigrant
2023,Territories,Women,"Sometimes, feels lonely",24.5,65 + years,Immigrant
2023,Territories,Women,"Sometimes, feels lonely",32.0,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",27.2,65 + years,Immigrant
2023,Territories,Women,"No, do not feel lonely",12.7,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",18.9,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",54.2,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",45.8,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",40.3,65 + years,Immigrant
2023,Territories,Women,"Yes, feels lonely",28.4,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",48.5,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",13.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",54.0,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",50.0,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",52.0,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.3,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",34.3,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.2,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.3,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.4,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",51.2,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",48.5,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",17.5,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",30.9,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",34.7,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",8.2,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",17.9,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",55.3,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",66.8,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",22.9,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",59.6,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",35.0,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",29.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",32.3,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",9.8,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",6.6,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",8.1,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",44.6,65 + years,Person with a disability
2023,Territories,Women,"Sometimes, feels lonely",39.0,65 + years,Person with a disability
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",41.8,65 + years,Person with a disability
2023,Territories,Women,"Sometimes, feels lonely",34.2,65 + years,Person with a disability
2023,Territories,Women,"Sometimes, feels lonely",37.1,65 + years,Person with a disability
2023,Territories,Women,"Yes, feels lonely",23.8,65 + years,Person with a disability
2023,Territories,Women,"Yes, feels lonely",18.8,65 + years,Person with a disability
2023,Territories,Women,"Yes, feels lonely",21.2,65 + years,Person with a disability
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",40.0,65 + years,Person with a disability
2023,Territories,Women,"Yes, feels lonely",62.3,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",37.8,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",23.3,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",51.7,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",36.4,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",34.4,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",15.4,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",12.5,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",13.9,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",56.8,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",52.4,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",49.7,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",54.6,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",29.6,65 + years,Other
2023,Territories,Women,"Sometimes, feels lonely",31.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",15.3,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",12.2,65 + years,Other
2023,Territories,Women,"No, do not feel lonely",13.7,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",48.2,65 + years,Visible Minority
2023,Territories,Women,"No, do not feel lonely",25.2,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",35.9,65 + years,Visible Minority
2023,Territories,Women,"Yes, feels lonely",60.7,65 + years,Visible Minority
2023,Territories,Women,"Sometimes, feels lonely",33.9,65 + years,Other
2023,Territories,Women,"Yes, feels lonely",58.8,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",53.7,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",11.2,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",39.7,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",43.1,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",10.1,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",22.6,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",55.7,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",33.2,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",44.2,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",48.9,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",24.8,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",19.7,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",36.0,65 + years,Native
2023,Territories,Women,"No, do not feel lonely",11.3,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",19.9,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",55.3,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",32.9,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",43.8,65 + years,Native
2023,Territories,Women,"Yes, feels lonely",49.3,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",25.4,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",36.5,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",32.3,65 + years,Native
2023,Territories,Women,"Sometimes, feels lonely",32.5,65 + years,Native
2023,Territories,Men,"Yes, feels lonely",42.5,65 + years,Visible Minority
2023,Territories,Men,"Yes, feels lonely",17.5,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",34.8,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",40.4,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",57.4,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",51.3,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",54.3,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",37.9,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",32.1,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.6,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",43.6,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",34.9,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",12.7,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",9.0,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",10.7,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",58.3,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",37.4,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",50.1,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",12.3,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",53.2,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",55.8,65 + years,Other
